Date,Season,Home,Away,HG,AG,Result,Result-U/O,1,X,2,Week,HW,AW,HL,AL,HGF,AGF,HAGF,HGA,AGA,HAGA,HGD,AGD,HAGD,HWGD,AWGD,HAWGD,HLGD,ALGD,HALGD,HW%,HL%,AW%,AL%,HElo,AElo
2017-04-15,2017,SJK,Ilves,1,2,A,O,1.71,3.43,5.21,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,1597.9,1522.1
2017-04-15,2017,Mariehamn,HJK,1,1,D,U,5.21,3.53,1.68,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,1579.7,1587.7
2017-04-15,2017,HIFK,JJK Jyvaskyla,0,0,D,U,1.52,3.93,6.35,1,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,1474.3,1492.0
2017-04-12,2017,Inter Turku,Rovaniemi,6,2,H,O,1.79,3.4,4.63,1,,,,,,,,,,,,,,,,,,,,,,,,1472.8,1548.1
2017-04-10,2017,HJK,KuPS,2,0,H,U,1.27,5.4,10.52,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,1579.7,1508.3
2017-04-08,2017,VPS,SJK,1,3,A,O,3.08,2.95,2.46,1,,,,,,,,,,,,,,,,,,,,,,,,1521.9,1589.9
2017-04-08,2017,PS Kemi,HIFK,0,0,D,U,3.25,3.1,2.26,1,,,,,,,,,,,,,,,,,,,,,,,,1438.9,1475.4
2017-04-08,2017,Mariehamn,JJK Jyvaskyla,5,2,H,O,1.45,4.04,7.44,1,,,,,,,,,,,,,,,,,,,,,,,,1571.8,1500.0
2017-04-08,2017,Ilves,Lahti,1,1,D,U,2.0,3.16,3.94,1,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1522.1,1519.9
2017-04-05,2017,SJK,Lahti,1,1,D,U,1.75,3.46,4.76,1,,,,,,,,,,,,,,,,,,,,,,,,1592.0,1517.8
2017-04-05,2017,HJK,VPS,5,0,H,O,1.41,4.12,8.47,1,,,,,,,,,,,,,,,,,,,,,,,,1570.9,1530.8
2016-10-29,2016,Inter Turku,TPS,2,0,H,U,1.83,3.38,4.31,18,0.0,,0.0,,2.0,,,2.0,,,0.0,,,0.0,,,0.0,,,23.5,35.3,,,1461.8,1498.9
2016-10-26,2016,TPS,Inter Turku,0,0,D,U,3.05,3.15,2.33,1,,1.0,,1.0,,4.0,,,3.0,,,1.0,,,1.0,,,0.0,,,,18.8,56.2,1500.0,1460.7
2016-10-23,2016,VPS,Lahti,0,1,A,U,1.63,3.74,5.29,16,1.0,2.0,1.0,0.0,3.0,10.0,-7.0,3.0,5.0,-2.0,0.0,5.0,-5.0,0.0,2.0,-2.0,0.0,0.0,0.0,60.0,20.0,13.3,46.7,1541.8,1506.8
2016-10-23,2016,Rovaniemi,HIFK,0,0,D,U,2.67,3.22,2.57,17,2.0,1.0,0.0,0.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,56.2,12.5,25.0,50.0,1550.3,1473.2
2016-10-23,2016,PK-35 Vantaa,Inter Turku,2,1,H,O,13.41,6.33,1.2,16,0.0,1.0,3.0,1.0,2.0,3.0,-1.0,7.0,2.0,5.0,-5.0,1.0,-6.0,0.0,1.0,-1.0,2.0,0.0,2.0,6.7,60.0,20.0,53.3,1373.6,1473.5
2016-10-23,2016,Mariehamn,Ilves,2,1,H,O,1.59,3.87,5.46,17,2.0,2.0,0.0,0.0,6.0,5.0,1.0,3.0,2.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,12.5,37.5,50.0,1562.7,1531.2
2016-10-23,2016,KuPS,PS Kemi,1,0,H,U,1.87,3.45,4.08,16,1.0,0.0,2.0,2.0,3.0,1.0,2.0,5.0,5.0,0.0,-2.0,-4.0,2.0,0.0,0.0,0.0,1.0,2.0,-1.0,53.3,26.7,18.8,56.2,1499.8,1447.4
2016-10-23,2016,HJK,SJK,0,0,D,U,2.24,3.35,3.08,17,1.0,2.0,1.0,0.0,4.0,6.0,-2.0,6.0,3.0,3.0,-2.0,3.0,-5.0,0.0,1.0,-1.0,1.0,0.0,1.0,68.8,12.5,26.7,46.7,1570.2,1592.6
2016-10-17,2016,SJK,PK-35 Vantaa,5,0,H,O,1.08,9.48,27.16,17,2.0,0.0,0.0,3.0,4.0,2.0,2.0,2.0,7.0,-5.0,2.0,-5.0,7.0,0.0,0.0,0.0,0.0,2.0,-2.0,75.0,18.8,12.5,75.0,1588.0,1378.2
2016-10-17,2016,PS Kemi,VPS,1,4,A,O,3.46,3.06,2.21,16,0.0,1.0,3.0,0.0,3.0,3.0,0.0,9.0,2.0,7.0,-6.0,1.0,-7.0,0.0,0.0,0.0,3.0,0.0,3.0,46.7,46.7,31.2,37.5,1455.1,1534.0
2016-10-17,2016,Lahti,Mariehamn,0,2,A,U,3.54,3.24,2.09,17,0.0,0.0,0.0,1.0,1.0,2.0,-1.0,1.0,3.0,-2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,18.8,46.7,26.7,1515.7,1553.7
2016-10-17,2016,Inter Turku,Rovaniemi,1,1,D,U,2.06,3.28,3.58,17,1.0,0.0,0.0,3.0,4.0,2.0,2.0,3.0,5.0,-2.0,1.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,37.5,26.7,46.7,1471.2,1552.6
2016-10-17,2016,Ilves,HJK,1,3,A,O,2.75,3.0,2.67,16,1.0,1.0,0.0,2.0,3.0,5.0,-2.0,1.0,5.0,-4.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,6.7,26.7,33.3,1540.6,1560.8
2016-10-17,2016,HIFK,KuPS,0,2,A,U,1.59,3.84,5.53,16,2.0,0.0,1.0,2.0,5.0,2.0,3.0,3.0,4.0,-1.0,2.0,-2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,26.7,40.0,25.0,50.0,1483.0,1490.0
2016-10-14,2016,SJK,Lahti,2,2,D,O,1.35,4.69,8.62,16,3.0,2.0,0.0,1.0,3.0,8.0,-5.0,0.0,6.0,-6.0,3.0,2.0,1.0,0.0,2.0,-2.0,0.0,1.0,-1.0,80.0,20.0,14.3,50.0,1590.2,1513.5
2016-10-14,2016,Rovaniemi,KuPS,2,1,H,O,2.07,3.26,3.6,16,1.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,3.0,-1.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3,13.3,26.7,46.7,1543.9,1498.7
2016-10-14,2016,PK-35 Vantaa,VPS,1,2,A,O,10.86,5.57,1.26,15,0.0,1.0,3.0,0.0,1.0,2.0,-1.0,6.0,1.0,5.0,-5.0,1.0,-6.0,0.0,0.0,0.0,2.0,0.0,2.0,7.1,57.1,26.7,40.0,1384.3,1527.9
2016-10-14,2016,Inter Turku,PS Kemi,0,0,D,U,1.55,3.86,6.12,16,1.0,0.0,0.0,3.0,4.0,1.0,3.0,3.0,6.0,-3.0,1.0,-5.0,6.0,0.0,0.0,0.0,0.0,2.0,-2.0,26.7,40.0,20.0,60.0,1471.6,1454.6
2016-10-14,2016,Ilves,HIFK,1,1,D,U,2.03,3.21,3.79,15,2.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,64.3,7.1,26.7,53.3,1542.4,1481.2
2016-10-14,2016,HJK,Mariehamn,1,1,D,U,1.61,3.75,5.54,16,2.0,0.0,1.0,2.0,4.0,2.0,2.0,5.0,4.0,1.0,-1.0,-2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73.3,13.3,50.0,28.6,1561.0,1553.5
2016-10-02,2016,VPS,Rovaniemi,1,0,H,U,2.34,3.09,3.12,15,0.0,0.0,1.0,2.0,2.0,3.0,-1.0,3.0,5.0,-2.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,21.4,28.6,42.9,1516.8,1555.0
2016-10-02,2016,Mariehamn,PK-35 Vantaa,4,2,H,O,1.14,7.55,18.95,16,1.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,5.0,-4.0,1.0,-5.0,6.0,0.0,0.0,0.0,0.0,2.0,-2.0,46.7,13.3,13.3,73.3,1547.8,1390.0
2016-10-02,2016,Lahti,Ilves,0,0,D,U,2.66,3.18,2.63,16,1.0,3.0,0.0,0.0,3.0,6.0,-3.0,1.0,2.0,-1.0,2.0,4.0,-2.0,1.0,1.0,0.0,0.0,0.0,0.0,46.7,20.0,40.0,53.3,1512.7,1543.3
2016-10-02,2016,KuPS,Inter Turku,0,2,A,U,2.38,3.14,3.02,15,2.0,1.0,1.0,1.0,6.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,57.1,21.4,14.3,57.1,1510.1,1460.2
2016-10-01,2016,PS Kemi,SJK,1,3,A,O,5.87,3.75,1.59,15,1.0,1.0,2.0,1.0,5.0,4.0,1.0,7.0,5.0,2.0,-2.0,-1.0,-1.0,1.0,0.0,1.0,2.0,1.0,1.0,50.0,42.9,21.4,50.0,1461.3,1583.6
2016-09-30,2016,HIFK,HJK,2,1,H,O,3.98,3.35,1.92,15,2.0,1.0,1.0,1.0,6.0,4.0,2.0,3.0,3.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,21.4,42.9,28.6,28.6,1468.3,1574.0
2016-09-28,2016,SJK,KuPS,1,0,H,U,1.59,3.76,5.78,15,3.0,0.0,0.0,1.0,6.0,2.0,4.0,0.0,3.0,-3.0,6.0,-1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,78.6,21.4,28.6,42.9,1575.2,1518.5
2016-09-26,2016,Lahti,HIFK,0,0,D,U,2.15,3.4,3.2,15,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,21.4,28.6,57.1,1514.0,1466.9
2016-09-26,2016,Inter Turku,VPS,1,1,D,U,2.2,3.05,3.46,15,1.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,42.9,28.6,42.9,1458.5,1518.5
2016-09-25,2016,Rovaniemi,Mariehamn,1,1,D,U,2.27,3.15,3.17,15,2.0,1.0,0.0,2.0,5.0,3.0,2.0,1.0,3.0,-2.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,57.1,14.3,53.8,30.8,1555.2,1547.6
2016-09-25,2016,Ilves,PS Kemi,2,0,H,U,1.63,3.58,5.71,14,1.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,4.0,-2.0,1.0,-2.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,61.5,7.7,21.4,57.1,1535.1,1469.4
2016-09-21,2016,VPS,SJK,1,2,A,O,3.09,2.97,2.44,14,0.0,0.0,1.0,2.0,1.0,3.0,-2.0,3.0,6.0,-3.0,-2.0,-3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,61.5,15.4,15.4,53.8,1527.4,1566.3
2016-09-21,2016,PS Kemi,Lahti,2,4,A,O,2.8,3.21,2.49,14,2.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,5.0,-1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,53.8,38.5,7.7,53.8,1478.6,1504.8
2016-09-21,2016,Mariehamn,Inter Turku,1,1,D,U,1.89,3.33,4.17,15,2.0,1.0,0.0,2.0,2.0,3.0,-1.0,0.0,5.0,-5.0,2.0,-2.0,4.0,0.0,0.0,0.0,0.0,1.0,-1.0,50.0,14.3,15.4,61.5,1550.2,1455.9
2016-09-21,2016,KuPS,Ilves,1,2,A,O,2.18,3.2,3.35,14,3.0,2.0,0.0,1.0,6.0,4.0,2.0,1.0,5.0,-4.0,5.0,-1.0,6.0,1.0,1.0,0.0,0.0,1.0,-1.0,61.5,15.4,35.7,57.1,1528.6,1525.0
2016-09-21,2016,HJK,Rovaniemi,2,1,H,O,1.58,3.91,5.53,15,2.0,0.0,1.0,2.0,4.0,3.0,1.0,4.0,6.0,-2.0,0.0,-3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,71.4,14.3,30.8,38.5,1563.9,1565.2
2016-09-20,2016,PK-35 Vantaa,HIFK,0,2,A,U,8.43,4.88,1.34,14,0.0,0.0,2.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,-3.0,-3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.7,53.8,23.1,61.5,1398.3,1458.7
2016-09-17,2016,SJK,Mariehamn,1,0,H,U,1.81,3.38,4.49,14,3.0,1.0,0.0,2.0,8.0,3.0,5.0,1.0,3.0,-2.0,7.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,76.9,23.1,58.3,25.0,1556.2,1560.3
2016-09-16,2016,Rovaniemi,PK-35 Vantaa,1,0,H,U,1.12,7.94,19.3,14,2.0,0.0,0.0,3.0,9.0,0.0,9.0,1.0,7.0,-6.0,8.0,-7.0,15.0,2.0,0.0,2.0,0.0,3.0,-3.0,53.8,15.4,14.3,71.4,1559.4,1404.1
2016-09-16,2016,Lahti,KuPS,1,1,D,U,2.4,3.17,2.93,14,2.0,1.0,1.0,1.0,6.0,4.0,2.0,4.0,4.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,53.8,23.1,30.8,46.2,1504.0,1529.3
2016-09-16,2016,Inter Turku,HJK,3,2,H,O,3.82,3.39,1.95,14,0.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,3.0,-1.0,2.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,23.1,46.2,30.8,23.1,1442.1,1577.7
2016-09-16,2016,Ilves,VPS,0,0,D,U,2.21,2.97,3.54,13,2.0,1.0,0.0,1.0,6.0,1.0,5.0,3.0,2.0,1.0,3.0,-1.0,4.0,1.0,0.0,1.0,0.0,1.0,-1.0,66.7,8.3,30.8,46.2,1525.0,1527.5
2016-09-16,2016,HIFK,PS Kemi,3,1,H,O,1.71,3.59,4.87,14,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,6.0,-4.0,1.0,-5.0,6.0,1.0,0.0,1.0,0.0,1.0,-1.0,15.4,46.2,23.1,53.8,1447.4,1489.9
2016-09-12,2016,VPS,KuPS,1,1,D,U,2.28,3.04,3.34,13,1.0,1.0,1.0,2.0,2.0,3.0,-1.0,3.0,4.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,66.7,16.7,33.3,50.0,1527.4,1529.4
2016-09-12,2016,Rovaniemi,SJK,1,1,D,U,2.86,3.18,2.48,13,3.0,0.0,0.0,2.0,10.0,3.0,7.0,0.0,6.0,-6.0,10.0,-3.0,13.0,3.0,0.0,3.0,0.0,1.0,-1.0,58.3,16.7,16.7,58.3,1559.5,1556.1
2016-09-12,2016,PK-35 Vantaa,Ilves,1,3,A,O,10.07,4.87,1.31,13,0.0,1.0,1.0,2.0,2.0,3.0,-1.0,3.0,7.0,-4.0,-1.0,-4.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,8.3,50.0,30.8,61.5,1411.1,1517.9
2016-09-12,2016,Mariehamn,PS Kemi,1,0,H,U,1.65,3.61,5.45,14,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,6.0,-1.0,-2.0,-4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,46.2,15.4,25.0,50.0,1551.9,1498.3
2016-09-12,2016,Inter Turku,HIFK,0,0,D,U,2.46,3.2,2.88,13,0.0,1.0,1.0,2.0,2.0,6.0,-4.0,3.0,6.0,-3.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,25.0,50.0,25.0,66.7,1442.0,1447.6
2016-09-12,2016,HJK,Lahti,1,4,A,O,1.4,4.46,7.69,14,2.0,0.0,1.0,1.0,5.0,3.0,2.0,3.0,6.0,-3.0,2.0,-3.0,5.0,1.0,0.0,1.0,0.0,1.0,-1.0,76.9,7.7,0.0,58.3,1590.4,1491.3
2016-09-09,2016,SJK,Inter Turku,1,0,H,U,1.55,3.94,5.85,13,3.0,1.0,0.0,1.0,8.0,3.0,5.0,1.0,4.0,-3.0,7.0,-1.0,8.0,2.0,0.0,2.0,0.0,1.0,-1.0,75.0,25.0,16.7,58.3,1548.9,1449.2
2016-09-09,2016,PS Kemi,HJK,0,2,A,U,4.59,3.58,1.75,13,3.0,0.0,0.0,0.0,8.0,0.0,8.0,3.0,0.0,3.0,5.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,58.3,33.3,25.0,25.0,1506.2,1582.6
2016-09-09,2016,Lahti,PK-35 Vantaa,2,0,H,U,1.2,6.01,13.99,13,1.0,0.0,1.0,2.0,5.0,2.0,3.0,5.0,7.0,-2.0,0.0,-5.0,5.0,0.0,0.0,0.0,0.0,2.0,-2.0,50.0,25.0,15.4,69.2,1483.1,1419.3
2016-09-09,2016,KuPS,Mariehamn,2,1,H,O,2.31,3.09,3.2,13,2.0,1.0,0.0,1.0,5.0,3.0,2.0,1.0,2.0,-1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,58.3,16.7,63.6,18.2,1518.1,1563.2
2016-09-09,2016,Ilves,Rovaniemi,2,1,H,O,2.45,3.07,2.99,12,1.0,0.0,0.0,2.0,4.0,3.0,1.0,2.0,7.0,-5.0,2.0,-4.0,6.0,1.0,0.0,1.0,0.0,2.0,-2.0,63.6,9.1,33.3,33.3,1506.1,1571.4
2016-09-09,2016,HIFK,VPS,0,1,A,U,2.34,3.0,3.25,13,1.0,0.0,0.0,1.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,-2.0,4.0,1.0,0.0,1.0,0.0,1.0,-1.0,16.7,41.7,25.0,50.0,1455.8,1519.2
2016-08-28,2016,Mariehamn,VPS,0,0,D,U,2.1,3.08,3.76,13,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,2.0,3.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,16.7,27.3,54.5,1564.5,1517.9
2016-08-28,2016,HJK,KuPS,1,0,H,U,1.63,3.84,5.15,13,1.0,1.0,1.0,2.0,6.0,3.0,3.0,5.0,6.0,-1.0,1.0,-3.0,4.0,1.0,0.0,1.0,0.0,1.0,-1.0,75.0,8.3,36.4,45.5,1573.9,1526.7
2016-08-27,2016,Rovaniemi,Lahti,3,0,H,O,1.95,3.31,3.92,12,3.0,0.0,0.0,1.0,8.0,4.0,4.0,0.0,7.0,-7.0,8.0,-3.0,11.0,2.0,0.0,2.0,0.0,1.0,-1.0,54.5,18.2,0.0,54.5,1563.4,1491.0
2016-08-27,2016,Inter Turku,Ilves,0,1,A,U,2.09,3.27,3.52,12,0.0,0.0,1.0,2.0,2.0,3.0,-1.0,4.0,8.0,-4.0,-2.0,-5.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,27.3,45.5,25.0,66.7,1458.1,1497.2
2016-08-27,2016,HIFK,SJK,3,1,H,O,3.52,3.32,2.07,12,0.0,0.0,1.0,2.0,1.0,3.0,-2.0,2.0,5.0,-3.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,45.5,18.2,54.5,1442.5,1562.2
2016-08-26,2016,PK-35 Vantaa,PS Kemi,0,1,A,U,5.32,3.94,1.6,12,0.0,0.0,1.0,2.0,2.0,1.0,1.0,4.0,8.0,-4.0,-2.0,-7.0,5.0,0.0,0.0,0.0,1.0,2.0,-1.0,9.1,45.5,18.2,54.5,1427.3,1498.2
2016-08-24,2016,Ilves,Rovaniemi,1,1,D,U,2.76,3.06,2.64,11,1.0,0.0,0.0,2.0,4.0,3.0,1.0,2.0,7.0,-5.0,2.0,-4.0,6.0,1.0,0.0,1.0,0.0,2.0,-2.0,70.0,10.0,36.4,36.4,1495.2,1565.4
2016-08-24,2016,HJK,PK-35 Vantaa,2,0,H,U,1.21,6.19,12.4,12,1.0,0.0,1.0,2.0,8.0,3.0,5.0,7.0,7.0,0.0,1.0,-4.0,5.0,1.0,0.0,1.0,0.0,1.0,-1.0,72.7,9.1,16.7,66.7,1567.6,1433.6
2016-08-21,2016,VPS,HJK,0,0,D,U,3.39,3.16,2.2,12,2.0,0.0,1.0,1.0,5.0,0.0,5.0,3.0,1.0,2.0,2.0,-1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,72.7,18.2,27.3,27.3,1516.4,1569.1
2016-08-21,2016,Mariehamn,HIFK,1,0,H,U,1.8,3.43,4.53,12,1.0,1.0,1.0,2.0,5.0,6.0,-1.0,6.0,6.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,45.5,18.2,27.3,63.6,1557.5,1449.5
2016-08-21,2016,Lahti,Inter Turku,1,2,A,O,2.12,3.25,3.48,12,1.0,0.0,1.0,1.0,5.0,1.0,4.0,5.0,3.0,2.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,54.5,18.2,9.1,63.6,1502.6,1446.5
2016-08-21,2016,KuPS,PK-35 Vantaa,3,0,H,O,1.5,4.12,6.23,12,2.0,0.0,0.0,2.0,3.0,5.0,-2.0,1.0,8.0,-7.0,2.0,-3.0,5.0,0.0,0.0,0.0,0.0,1.0,-1.0,54.5,18.2,18.2,63.6,1518.9,1441.4
2016-08-20,2016,SJK,Ilves,4,0,H,O,1.63,3.63,5.57,12,3.0,0.0,0.0,2.0,8.0,4.0,4.0,2.0,7.0,-5.0,6.0,-3.0,9.0,2.0,0.0,2.0,0.0,1.0,-1.0,72.7,27.3,27.3,63.6,1553.6,1503.8
2016-08-20,2016,PS Kemi,Rovaniemi,3,1,H,O,2.97,3.15,2.41,12,2.0,1.0,0.0,1.0,5.0,4.0,1.0,2.0,5.0,-3.0,3.0,-1.0,4.0,1.0,0.0,1.0,0.0,1.0,-1.0,54.5,36.4,40.0,30.0,1485.6,1578.0
2016-08-15,2016,HJK,KuPS,2,3,A,O,1.47,4.11,6.86,11,2.0,1.0,0.0,2.0,8.0,2.0,6.0,4.0,4.0,0.0,4.0,-2.0,6.0,2.0,1.0,1.0,0.0,1.0,-1.0,80.0,0.0,30.0,50.0,1581.2,1506.8
2016-08-14,2016,VPS,Mariehamn,0,2,A,U,2.24,3.04,3.41,11,3.0,1.0,0.0,1.0,7.0,3.0,4.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,10.0,60.0,20.0,1525.7,1548.1
2016-08-13,2016,SJK,Rovaniemi,3,1,H,O,2.0,3.26,3.84,11,3.0,2.0,0.0,0.0,8.0,5.0,3.0,3.0,2.0,1.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,70.0,30.0,44.4,22.2,1542.3,1589.4
2016-08-13,2016,PS Kemi,Inter Turku,3,1,H,O,2.79,3.12,2.57,11,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,40.0,10.0,60.0,1476.2,1455.9
2016-08-13,2016,PK-35 Vantaa,Lahti,1,1,D,U,3.3,3.46,2.1,11,0.0,0.0,1.0,2.0,2.0,3.0,-1.0,4.0,7.0,-3.0,-2.0,-4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,50.0,0.0,60.0,1439.6,1504.5
2016-08-13,2016,Ilves,HIFK,3,1,H,O,2.14,3.2,3.48,10,1.0,1.0,0.0,2.0,2.0,5.0,-3.0,1.0,4.0,-3.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,66.7,11.1,30.0,60.0,1494.8,1458.4
2016-08-10,2016,VPS,SJK,2,1,H,O,2.91,2.97,2.58,10,3.0,1.0,0.0,1.0,6.0,5.0,1.0,1.0,4.0,-3.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,77.8,11.1,20.0,50.0,1514.6,1553.4
2016-08-10,2016,Rovaniemi,PS Kemi,5,0,H,O,1.68,3.58,5.18,11,3.0,0.0,0.0,2.0,5.0,1.0,4.0,1.0,4.0,-3.0,4.0,-3.0,7.0,1.0,0.0,1.0,0.0,1.0,-1.0,50.0,20.0,20.0,50.0,1582.1,1483.4
2016-08-10,2016,Lahti,Ilves,3,2,H,O,2.16,3.15,3.49,11,0.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,6.0,-3.0,-1.0,-4.0,3.0,0.0,0.0,0.0,0.0,2.0,-2.0,50.0,20.0,30.0,60.0,1494.2,1505.1
2016-08-10,2016,KuPS,Mariehamn,1,0,H,U,2.43,3.06,3.03,11,2.0,1.0,0.0,0.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,50.0,20.0,66.7,11.1,1494.9,1560.0
2016-08-10,2016,Inter Turku,PK-35 Vantaa,2,2,D,O,1.48,4.24,6.49,11,0.0,0.0,2.0,3.0,1.0,4.0,-3.0,5.0,8.0,-3.0,-4.0,-4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,30.0,50.0,20.0,70.0,1456.4,1439.1
2016-08-10,2016,HIFK,HJK,0,0,D,U,4.87,3.88,1.65,11,0.0,1.0,1.0,1.0,3.0,3.0,0.0,4.0,3.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,30.0,1454.9,1584.8
2016-08-07,2016,Rovaniemi,VPS,2,0,H,U,2.13,3.06,3.64,10,3.0,2.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,44.4,22.2,30.0,50.0,1573.6,1523.2
2016-08-07,2016,Mariehamn,HIFK,2,5,A,O,1.68,3.51,5.25,11,2.0,1.0,0.0,2.0,5.0,2.0,3.0,1.0,3.0,-2.0,4.0,-1.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,50.0,10.0,22.2,66.7,1573.6,1441.2
2016-08-07,2016,HJK,Lahti,2,2,D,O,1.51,4.01,6.48,10,2.0,0.0,0.0,2.0,7.0,3.0,4.0,3.0,7.0,-4.0,4.0,-4.0,8.0,2.0,0.0,2.0,0.0,1.0,-1.0,88.9,0.0,0.0,66.7,1587.5,1491.5
2016-08-06,2016,SJK,KuPS,1,0,H,U,1.76,3.47,4.73,10,2.0,1.0,1.0,1.0,9.0,2.0,7.0,6.0,3.0,3.0,3.0,-1.0,4.0,1.0,1.0,0.0,0.0,1.0,-1.0,66.7,33.3,33.3,44.4,1544.5,1503.8
2016-08-06,2016,PS Kemi,PK-35 Vantaa,2,1,H,O,1.76,3.55,4.61,10,0.0,0.0,2.0,3.0,1.0,5.0,-4.0,4.0,9.0,-5.0,-3.0,-4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,44.4,44.4,22.2,66.7,1474.1,1448.3
2016-08-06,2016,Ilves,Inter Turku,0,0,D,U,2.33,3.16,3.09,9,2.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,4.0,-2.0,2.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,12.5,11.1,66.7,1506.6,1454.9
2016-08-02,2016,PK-35 Vantaa,Ilves,1,1,D,U,2.83,3.23,2.47,10,1.0,0.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,-2.0,0.0,-5.0,5.0,1.0,0.0,1.0,1.0,2.0,-1.0,11.1,55.6,33.3,66.7,1446.6,1508.4
